ch_reticle_nydar_longshot_m1919_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_doublekill_m1919_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_streaking_m1919_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_kill_m1919_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_headshot_m1919_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_longshot_m1919_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_doublekill_m1919_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_streaking_m1919_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_kill_leveraction_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_headshot_leveraction_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_longshot_leveraction_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_doublekill_leveraction_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_streaking_leveraction_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_kill_ptrs41_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_headshot_ptrs41_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_longshot_ptrs41_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_doublekill_ptrs41_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_streaking_ptrs41_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_kill_blunderbuss_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_headshot_blunderbuss_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_longshot_blunderbuss_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_doublekill_blunderbuss_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_streaking_blunderbuss_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_kill_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_headshot_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_longshot_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_doublekill_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_streaking_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_kill_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_headshot_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_longshot_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_doublekill_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_streaking_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_kill_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_headshot_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_longshot_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_doublekill_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_streaking_avs36_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_kill_zk383_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_headshot_zk383_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_longshot_zk383_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_doublekill_zk383_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_streaking_zk383_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_kill_zk383_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_headshot_zk383_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_longshot_zk383_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_doublekill_zk383_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_streaking_zk383_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_kill_delisle_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_headshot_delisle_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_longshot_delisle_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_doublekill_delisle_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_streaking_delisle_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_kill_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_headshot_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_longshot_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_doublekill_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_streaking_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_kill_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_headshot_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_longshot_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_doublekill_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_streaking_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_kill_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_headshot_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_longshot_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_doublekill_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_streaking_federov_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_kill_ribeyrolles_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_headshot_ribeyrolles_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_longshot_ribeyrolles_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_doublekill_ribeyrolles_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_streaking_ribeyrolles_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_kill_ribeyrolles_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_headshot_ribeyrolles_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_longshot_ribeyrolles_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_doublekill_ribeyrolles_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_streaking_ribeyrolles_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_kill_mosin_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_headshot_mosin_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_longshot_mosin_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_doublekill_mosin_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_streaking_mosin_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_kill_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_headshot_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_longshot_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_doublekill_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_streaking_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_kill_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_headshot_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_longshot_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_doublekill_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_optic_streaking_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_OPTIC_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_kill_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_headshot_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_longshot_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_doublekill_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_streaking_sudaev_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_kill_tokyo_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_headshot_tokyo_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_longshot_tokyo_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_doublekill_tokyo_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_streaking_tokyo_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_kill_tokyo_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_headshot_tokyo_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_longshot_tokyo_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_doublekill_tokyo_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_DOUBLE_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_lens_streaking_tokyo_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_STREAKING_LENS_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_kill_vmg1927_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_KILL_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_headshot_vmg1927_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_HEADSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_reticle_nydar_longshot_vmg1927_mp,CHALLENGE_RETICLE_UNLOCKED,CHALLENGE_RETICLE_LONGSHOT_NYDAR_DESC,s2_challenge_reticles,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
